;ID;PET;Date_2
531;1;28,10000038;01.07.1982
532;1;15,69999981;02.07.1982
533;1;19,5;03.07.1982
534;1;19,60000038;04.07.1982
535;1;23,29999924;05.07.1982
536;1;31,39999962;06.07.1982
537;1;24;07.07.1982
538;1;19,60000038;08.07.1982
539;1;23,5;09.07.1982
540;1;28,20000076;10.07.1982
541;1;32,5;11.07.1982
542;1;30,79999924;12.07.1982
543;1;32,79999924;13.07.1982
544;1;37,20000076;14.07.1982
545;1;24;15.07.1982
546;1;23,29999924;16.07.1982
547;1;25,29999924;17.07.1982
548;1;25,20000076;18.07.1982
549;1;26;19.07.1982
550;1;24,29999924;20.07.1982
551;1;24,60000038;21.07.1982
552;1;23,20000076;22.07.1982
553;1;20,79999924;23.07.1982
554;1;14,89999962;24.07.1982
555;1;15,89999962;25.07.1982
556;1;20,79999924;26.07.1982
557;1;22,10000038;27.07.1982
558;1;22,60000038;28.07.1982
559;1;26;29.07.1982
560;1;18,89999962;30.07.1982
561;1;19,89999962;31.07.1982
562;1;24,20000076;01.08.1982
563;1;23,20000076;02.08.1982
564;1;23,29999924;03.08.1982
565;1;22,60000038;04.08.1982
566;1;21,5;05.08.1982
567;1;23,70000076;06.08.1982
568;1;20,39999962;07.08.1982
569;1;22,29999924;08.08.1982
570;1;19,20000076;09.08.1982
571;1;24,70000076;10.08.1982
572;1;20,10000038;11.08.1982
573;1;16,79999924;12.08.1982
574;1;18,89999962;13.08.1982
575;1;24,20000076;14.08.1982
576;1;18,70000076;15.08.1982
577;1;13,5;16.08.1982
578;1;16,29999924;17.08.1982
579;1;24,39999962;18.08.1982
580;1;22,89999962;19.08.1982
581;1;22,29999924;20.08.1982
582;1;24,10000038;21.08.1982
583;1;16,39999962;22.08.1982
584;1;16,89999962;23.08.1982
585;1;25,29999924;24.08.1982
586;1;20;25.08.1982
587;1;24,5;26.08.1982
588;1;28,39999962;27.08.1982
589;1;31,79999924;28.08.1982
590;1;28,60000038;29.08.1982
591;1;18,29999924;30.08.1982
592;1;21,89999962;31.08.1982
593;1;24,5;01.09.1982
594;1;20,60000038;02.09.1982
595;1;18,20000076;03.09.1982
596;1;12,69999981;04.09.1982
597;1;13,80000019;05.09.1982
598;1;14;06.09.1982
599;1;12,89999962;07.09.1982
600;1;13,19999981;08.09.1982
601;1;15,80000019;09.09.1982
602;1;11,39999962;10.09.1982
603;1;9,699999809;11.09.1982
604;1;12,80000019;12.09.1982
605;1;13,10000038;13.09.1982
606;1;12,5;14.09.1982
607;1;7,199999809;15.09.1982
608;1;11,60000038;16.09.1982
609;1;9,300000191;17.09.1982
610;1;9,300000191;17.09.1982
611;1;14,60000038;18.09.1982
612;1;16,10000038;19.09.1982
613;1;17,29999924;20.09.1982
614;1;18,89999962;21.09.1982
615;1;17,89999962;22.09.1982
616;1;16,60000038;23.09.1982
617;1;16,89999962;24.09.1982
618;1;15,69999981;25.09.1982
619;1;10;26.09.1982
620;1;4,300000191;27.09.1982
621;1;9,899999619;28.09.1982
622;1;11,39999962;29.09.1982
623;1;14,19999981;30.09.1982
624;1;12,80000019;01.05.1983
625;1;13,60000038;02.05.1983
626;1;15,60000038;03.05.1983
627;1;12,60000038;04.05.1983
628;1;11,30000019;05.05.1983
629;1;11,19999981;06.05.1983
630;1;12,60000038;07.05.1983
631;1;12,5;08.05.1983
632;1;13,89999962;09.05.1983
