;ID;PET;Date_2
11944;2;27,10000038;20.05.2015
11945;2;30,5;21.05.2015
11946;2;32,09999847;22.05.2015
11947;2;34,5;23.05.2015
11948;2;32,29999924;24.05.2015
11949;2;34,5;25.05.2015
11950;2;33,29999924;26.05.2015
11951;2;35,29999924;27.05.2015
11952;2;30,29999924;28.05.2015
11953;2;23,60000038;29.05.2015
11954;2;32,59999847;30.05.2015
11955;2;27,89999962;31.05.2015
11956;2;24,20000076;01.06.2015
11957;2;32,90000153;02.06.2015
11958;2;32,5;03.06.2015
11959;2;29;04.06.2015
11960;2;31,79999924;05.06.2015
11961;2;28,20000076;06.06.2015
11962;2;25,70000076;07.06.2015
11963;2;30,89999962;08.06.2015
11964;2;37,09999847;09.06.2015
11965;2;36,90000153;10.06.2015
11966;2;34,90000153;11.06.2015
11967;2;38;12.06.2015
11968;2;36,59999847;13.06.2015
11969;2;37,09999847;14.06.2015
11970;2;35,29999924;15.06.2015
11971;2;32,20000076;16.06.2015
11972;2;31,20000076;17.06.2015
11973;2;30,29999924;18.06.2015
11974;2;38,59999847;19.06.2015
11975;2;32,79999924;20.06.2015
11976;2;32,59999847;21.06.2015
11977;2;38,29999924;22.06.2015
11978;2;33,20000076;23.06.2015
11979;2;34,5;24.06.2015
11980;2;25,89999962;25.06.2015
11981;2;27,5;26.06.2015
11982;2;27,20000076;27.06.2015
11983;2;29,10000038;28.06.2015
11984;2;26,60000038;29.06.2015
11985;2;31,10000038;30.06.2015
11986;2;28,79999924;01.07.2015
11987;2;35,5;02.07.2015
11988;2;30,89999962;03.07.2015
11989;2;33,70000076;04.07.2015
11990;2;40,09999847;05.07.2015
11991;2;31,39999962;06.07.2015
11992;2;37;07.07.2015
11993;2;39,29999924;08.07.2015
11994;2;41,90000153;09.07.2015
11995;2;35,90000153;10.07.2015
11996;2;27,39999962;11.07.2015
11997;2;28,29999924;12.07.2015
11998;2;31,5;13.07.2015
11999;2;38,90000153;14.07.2015
12000;2;31,60000038;15.07.2015
12001;2;29,60000038;16.07.2015
12002;2;29,39999962;17.07.2015
12003;2;31,60000038;18.07.2015
12004;2;31,60000038;19.07.2015
12005;2;37,40000153;20.07.2015
12006;2;37,40000153;21.07.2015
12007;2;37,40000153;21.07.2015
12008;2;33,59999847;22.07.2015
12009;2;38,29999924;23.07.2015
12010;2;41,70000076;24.07.2015
12011;2;44,79999924;25.07.2015
12012;2;45;26.07.2015
12013;2;40,70000076;27.07.2015
12014;2;31,79999924;28.07.2015
12015;2;38,90000153;29.07.2015
12016;2;43,59999847;30.07.2015
12017;2;46,90000153;31.07.2015
12018;2;44,79999924;01.08.2015
12019;2;38,70000076;02.08.2015
12020;2;42,90000153;03.08.2015
12021;2;40,5;04.08.2015
12022;2;42,79999924;05.08.2015
12023;2;41,70000076;06.08.2015
12024;2;36,29999924;07.08.2015
12025;2;36,90000153;08.08.2015
12026;2;39,59999847;09.08.2015
12027;2;42,70000076;10.08.2015
12028;2;43,59999847;11.08.2015
12029;2;42,90000153;12.08.2015
12030;2;37;13.08.2015
12031;2;43,09999847;14.08.2015
12032;2;43,09999847;15.08.2015
12033;2;37,70000076;16.08.2015
12034;2;39,59999847;17.08.2015
12035;2;40,79999924;18.08.2015
12036;2;37,79999924;19.08.2015
12037;2;33,40000153;20.08.2015
12038;2;31,5;21.08.2015
12039;2;34,09999847;22.08.2015
12040;2;35,59999847;23.08.2015
12041;2;29,79999924;24.08.2015
12042;2;26,29999924;25.08.2015
12043;2;31,70000076;26.08.2015
12044;2;33,79999924;27.08.2015
12045;2;35,29999924;28.08.2015
12046;2;37,79999924;29.08.2015
12047;2;35,40000153;30.08.2015
12048;2;32,20000076;31.08.2015
12049;2;36,09999847;01.09.2015
12050;2;38,90000153;02.09.2015
12051;2;42,40000153;03.09.2015
12052;2;43,09999847;04.09.2015
12053;2;42,79999924;05.09.2015
12054;2;38,90000153;06.09.2015
12055;2;34,29999924;07.09.2015
12056;2;28,10000038;08.09.2015
12057;2;29;09.09.2015
12058;2;30,70000076;10.09.2015
12059;2;27,39999962;11.09.2015
12060;2;25,39999962;12.09.2015
12061;2;21,60000038;13.09.2015
12062;2;33,90000153;14.09.2015
12063;2;29,60000038;15.09.2015
12064;2;27,29999924;16.09.2015
12065;2;28;17.09.2015
12066;2;30,70000076;18.09.2015
12067;2;32,59999847;19.09.2015
12068;2;38,29999924;20.09.2015
12069;2;39,59999847;21.09.2015
12070;2;38,09999847;22.09.2015
12071;2;36,90000153;23.09.2015
12072;2;38;24.09.2015
12073;2;36,5;25.09.2015
12074;2;31,60000038;26.09.2015
12075;2;33,5;27.09.2015
12076;2;34,90000153;28.09.2015
12077;2;34,09999847;29.09.2015
12078;2;33,5;30.09.2015
12079;2;22,20000076;01.05.2016
12080;2;23,10000038;02.05.2016
12081;2;21,70000076;03.05.2016
12082;2;19,29999924;04.05.2016
12083;2;24,10000038;05.05.2016
12084;2;27,79999924;06.05.2016
12085;2;23;07.05.2016
12086;2;22,60000038;08.05.2016
12087;2;29,39999962;09.05.2016
12088;2;29,60000038;10.05.2016
12089;2;16,89999962;11.05.2016
12090;2;17,89999962;12.05.2016
12091;2;25,5;13.05.2016
12092;2;23,70000076;14.05.2016
12093;2;20,70000076;15.05.2016
12094;2;21,89999962;16.05.2016
12095;2;25,29999924;17.05.2016
12096;2;27,5;18.05.2016
12097;2;20,60000038;19.05.2016
12098;2;20,20000076;20.05.2016
12099;2;25,89999962;21.05.2016
12100;2;28,20000076;22.05.2016
12101;2;25,29999924;23.05.2016
12102;2;27,29999924;24.05.2016
12103;2;29,10000038;25.05.2016
12104;2;28,79999924;26.05.2016
12105;2;28,70000076;27.05.2016
12106;2;26;28.05.2016
12107;2;26,29999924;29.05.2016
12108;2;21;30.05.2016
12109;2;22,70000076;31.05.2016
12110;2;26,70000076;01.06.2016
12111;2;32,29999924;02.06.2016
12112;2;27,60000038;03.06.2016
12113;2;30;04.06.2016
12114;2;19,60000038;05.06.2016
12115;2;24,89999962;06.06.2016
12116;2;23,20000076;07.06.2016
12117;2;21,89999962;08.06.2016
12118;2;23,10000038;09.06.2016
12119;2;24,79999924;10.06.2016
12120;2;29,60000038;11.06.2016
12121;2;28,70000076;12.06.2016
12122;2;33,20000076;13.06.2016
12123;2;36,70000076;14.06.2016
12124;2;36,59999847;15.06.2016
12125;2;32,20000076;16.06.2016
12126;2;35,29999924;17.06.2016
12127;2;35;18.06.2016
12128;2;37,59999847;19.06.2016
12129;2;38,79999924;20.06.2016
12130;2;38,59999847;21.06.2016
12131;2;40,20000076;22.06.2016
12132;2;38,20000076;23.06.2016
12133;2;35,5;24.06.2016
12134;2;37,90000153;25.06.2016
12135;2;39,40000153;26.06.2016
12136;2;42,59999847;27.06.2016
12137;2;41;28.06.2016
12138;2;36,90000153;29.06.2016
12139;2;35,09999847;30.06.2016
12140;2;30,70000076;01.07.2016
12141;2;29,10000038;02.07.2016
12142;2;33,20000076;03.07.2016
12143;2;36,20000076;04.07.2016
12144;2;36,90000153;05.07.2016
12145;2;35,70000076;06.07.2016
12146;2;40,40000153;07.07.2016
12147;2;31;08.07.2016
12148;2;34;09.07.2016
12149;2;36,90000153;10.07.2016
12150;2;35,29999924;11.07.2016
12151;2;37,90000153;12.07.2016
12152;2;39,59999847;13.07.2016
12153;2;43,09999847;14.07.2016
12154;2;44,40000153;15.07.2016
12155;2;44,79999924;16.07.2016
12156;2;46,40000153;17.07.2016
12157;2;44,79999924;18.07.2016
12158;2;36,5;19.07.2016
12159;2;31,79999924;20.07.2016
12160;2;37,79999924;21.07.2016
12161;2;34,09999847;22.07.2016
12162;2;31,20000076;23.07.2016
12163;2;27,79999924;24.07.2016
12164;2;33,70000076;25.07.2016
12165;2;35,59999847;26.07.2016
12166;2;36,79999924;27.07.2016
12167;2;36,90000153;28.07.2016
12168;2;39,90000153;29.07.2016
12169;2;40,09999847;30.07.2016
12170;2;42,90000153;31.07.2016
12171;2;43,20000076;01.08.2016
12172;2;43,20000076;02.08.2016
12173;2;44,70000076;03.08.2016
12174;2;37,90000153;04.08.2016
12175;2;41;05.08.2016
12176;2;39,70000076;06.08.2016
12177;2;42,5;07.08.2016
12178;2;39,20000076;08.08.2016
12179;2;42,70000076;09.08.2016
12180;2;43;10.08.2016
12181;2;40,90000153;11.08.2016
12182;2;42,70000076;12.08.2016
12183;2;42,20000076;13.08.2016
12184;2;21,70000076;14.08.2016
12185;2;33,70000076;15.08.2016
12186;2;34,20000076;16.08.2016
12187;2;37,70000076;17.08.2016
12188;2;38,40000153;18.08.2016
12189;2;38,90000153;19.08.2016
12190;2;41,59999847;20.08.2016
12191;2;43,29999924;21.08.2016
12192;2;42,79999924;22.08.2016
12193;2;43,90000153;23.08.2016
12194;2;37,29999924;24.08.2016
12195;2;36,59999847;25.08.2016
12196;2;37,70000076;26.08.2016
12197;2;31,10000038;27.08.2016
12198;2;35,70000076;28.08.2016
12199;2;35,79999924;29.08.2016
12200;2;36,20000076;30.08.2016
12201;2;28,20000076;31.08.2016
12202;2;26,5;01.09.2016
12203;2;27,39999962;02.09.2016
12204;2;30,10000038;03.09.2016
12205;2;32,79999924;04.09.2016
12206;2;36,70000076;05.09.2016
12207;2;36,59999847;06.09.2016
12208;2;35,59999847;07.09.2016
12209;2;34,29999924;08.09.2016
12210;2;33,29999924;09.09.2016
12211;2;30,70000076;10.09.2016
12212;2;28,5;11.09.2016
12213;2;29,10000038;12.09.2016
12214;2;33,40000153;13.09.2016
12215;2;32,59999847;14.09.2016
12216;2;22,5;15.09.2016
12217;2;24,89999962;16.09.2016
12218;2;23,10000038;17.09.2016
12219;2;22,70000076;18.09.2016
12220;2;20;19.09.2016
12221;2;28,79999924;20.09.2016
12222;2;16;21.09.2016
12223;2;18,20000076;22.09.2016
12224;2;15;23.09.2016
12225;2;17,39999962;24.09.2016
12226;2;14,5;25.09.2016
12227;2;15,19999981;26.09.2016
12228;2;17,29999924;27.09.2016
12229;2;12,39999962;28.09.2016
12230;2;15,10000038;29.09.2016
12231;2;19;30.09.2016
12232;2;31,10000038;01.05.2017
12233;2;32,90000153;02.05.2017
12234;2;31,89999962;03.05.2017
12235;2;30;04.05.2017
12236;2;28,5;05.05.2017
12237;2;29;06.05.2017
12238;2;27;07.05.2017
12239;2;20,5;08.05.2017
12240;2;18,70000076;09.05.2017
12241;2;13,39999962;10.05.2017
12242;2;17,89999962;11.05.2017
12243;2;23,70000076;12.05.2017
12244;2;27,5;13.05.2017
12245;2;27,89999962;14.05.2017
12246;2;18,10000038;15.05.2017
12247;2;16,70000076;16.05.2017
12248;2;23,60000038;17.05.2017
12249;2;20;18.05.2017
12250;2;21,20000076;19.05.2017
12251;2;26,60000038;20.05.2017
12252;2;18,10000038;21.05.2017
12253;2;21,89999962;22.05.2017
12254;2;27,79999924;23.05.2017
12255;2;22,79999924;24.05.2017
12256;2;24,79999924;25.05.2017
12257;2;31,89999962;26.05.2017
12258;2;31,39999962;27.05.2017
12259;2;25,5;28.05.2017
12260;2;28,5;29.05.2017
12261;2;34;30.05.2017
12262;2;25,70000076;31.05.2017
12263;2;24,10000038;01.06.2017
12264;2;24,29999924;02.06.2017
12265;2;23,60000038;03.06.2017
12266;2;27,5;04.06.2017
12267;2;29,29999924;05.06.2017
12268;2;39,29999924;06.06.2017
12269;2;33;07.06.2017
12270;2;37,29999924;08.06.2017
12271;2;38,70000076;09.06.2017
12272;2;29,89999962;10.06.2017
12273;2;26,20000076;11.06.2017
12274;2;27,5;12.06.2017
12275;2;27,39999962;13.06.2017
12276;2;29,29999924;14.06.2017
12277;2;20,89999962;15.06.2017
12278;2;21,10000038;16.06.2017
12279;2;25,5;17.06.2017
12280;2;33,59999847;18.06.2017
12281;2;31,10000038;19.06.2017
12282;2;26,60000038;20.06.2017
12283;2;31,10000038;21.06.2017
12284;2;23,79999924;22.06.2017
12285;2;28,79999924;23.06.2017
12286;2;23,89999962;24.06.2017
12287;2;23,89999962;24.06.2017
12288;2;33;25.06.2017
12289;2;35,20000076;26.06.2017
12290;2;42,09999847;27.06.2017
12291;2;39,20000076;28.06.2017
12292;2;39,29999924;29.06.2017
12293;2;38,40000153;30.06.2017
12294;2;41,90000153;01.07.2017
12295;2;43,79999924;02.07.2017
12296;2;45,40000153;03.07.2017
12297;2;45,79999924;04.07.2017
12298;2;31,60000038;05.07.2017
12299;2;33,59999847;06.07.2017
12300;2;33,09999847;07.07.2017
12301;2;32;08.07.2017
12302;2;32,40000153;09.07.2017
12303;2;31,79999924;10.07.2017
12304;2;36,29999924;11.07.2017
12305;2;36,59999847;12.07.2017
12306;2;38,70000076;13.07.2017
12307;2;39,40000153;14.07.2017
12308;2;37,70000076;15.07.2017
12309;2;41,09999847;16.07.2017
12310;2;45,09999847;17.07.2017
12311;2;41,5;18.07.2017
12312;2;39,79999924;19.07.2017
12313;2;35,90000153;20.07.2017
12314;2;39,90000153;21.07.2017
12315;2;40,09999847;22.07.2017
12316;2;38,5;23.07.2017
12317;2;39,59999847;24.07.2017
12318;2;39,59999847;24.07.2017
12319;2;41,70000076;25.07.2017
12320;2;41,5;26.07.2017
