;ID;Date_2;PET
699;1;09.07.1983;24,79999924
700;1;10.07.1983;29,10000038
701;1;11.07.1983;32,5
702;1;12.07.1983;33,29999924
703;1;13.07.1983;29,39999962
704;1;14.07.1983;19,79999924
705;1;15.07.1983;26,70000076
706;1;16.07.1983;22,29999924
707;1;17.07.1983;18,29999924
708;1;18.07.1983;23,89999962
709;1;19.07.1983;24,10000038
710;1;20.07.1983;19,29999924
711;1;21.07.1983;19,20000076
712;1;22.07.1983;19,79999924
713;1;23.07.1983;22,39999962
714;1;24.07.1983;22,70000076
715;1;25.07.1983;23,20000076
716;1;26.07.1983;22,89999962
717;1;27.07.1983;24,79999924
718;1;28.07.1983;31,29999924
719;1;29.07.1983;23,89999962
720;1;30.07.1983;14,80000019
721;1;31.07.1983;19
722;1;01.08.1983;21,60000038
723;1;02.08.1983;33,5
724;1;03.08.1983;31,20000076
725;1;04.08.1983;29,29999924
726;1;05.08.1983;30,70000076
727;1;06.08.1983;27,10000038
728;1;07.08.1983;21,10000038
729;1;08.08.1983;26,89999962
730;1;09.08.1983;28,39999962
731;1;10.08.1983;28,60000038
732;1;11.08.1983;27,10000038
733;1;12.08.1983;25,89999962
734;1;13.08.1983;20,89999962
735;1;14.08.1983;11,80000019
736;1;15.08.1983;14,39999962
737;1;16.08.1983;11,10000038
738;1;17.08.1983;17,20000076
739;1;18.08.1983;17,10000038
740;1;19.08.1983;15,60000038
741;1;19.08.1983;15,60000038
742;1;20.08.1983;16,89999962
743;1;21.08.1983;20,20000076
744;1;22.08.1983;25,10000038
745;1;23.08.1983;23,89999962
746;1;24.08.1983;11,39999962
747;1;25.08.1983;10,89999962
748;1;25.08.1983;10,89999962
749;1;26.08.1983;11,39999962
750;1;27.08.1983;11,89999962
751;1;28.08.1983;5,800000191
752;1;29.08.1983;8,899999619
753;1;30.08.1983;16,5
754;1;31.08.1983;16,70000076
755;1;01.09.1983;13,19999981
756;1;02.09.1983;21
757;1;03.09.1983;22,20000076
758;1;04.09.1983;25,5
759;1;05.09.1983;18
760;1;06.09.1983;15,80000019
761;1;07.09.1983;14,60000038
762;1;08.09.1983;14,60000038
763;1;09.09.1983;7,800000191
764;1;10.09.1983;13,5
765;1;11.09.1983;13,89999962
766;1;12.09.1983;14,69999981
767;1;13.09.1983;17,5
768;1;14.09.1983;17,29999924
769;1;15.09.1983;6,5
770;1;16.09.1983;18,20000076
771;1;17.09.1983;16,29999924
772;1;18.09.1983;14,69999981
773;1;19.09.1983;14
774;1;20.09.1983;15
775;1;21.09.1983;13,10000038
776;1;22.09.1983;14,69999981
777;1;23.09.1983;9,199999809
778;1;24.09.1983;9,699999809
779;1;25.09.1983;5,900000095
780;1;26.09.1983;6,400000095
781;1;27.09.1983;7,599999905
782;1;28.09.1983;5,300000191
783;1;29.09.1983;1,100000024
784;1;30.09.1983;1,299999952
785;1;01.05.1984;18,89999962
786;1;02.05.1984;12,5
787;1;03.05.1984;15,60000038
788;1;04.05.1984;20,70000076
789;1;05.05.1984;14,39999962
790;1;06.05.1984;17,79999924
791;1;07.05.1984;16,89999962
792;1;08.05.1984;10,39999962
793;1;09.05.1984;6,900000095
794;1;10.05.1984;4,5
795;1;11.05.1984;8,899999619
796;1;12.05.1984;11,19999981
797;1;13.05.1984;15,60000038
798;1;14.05.1984;20
799;1;15.05.1984;21,70000076
800;1;16.05.1984;27,89999962
801;1;17.05.1984;28,70000076
802;1;18.05.1984;22
803;1;19.05.1984;20,89999962
804;1;20.05.1984;23,89999962
805;1;21.05.1984;18,60000038
806;1;22.05.1984;21,89999962
807;1;23.05.1984;20,10000038
808;1;24.05.1984;24,60000038
809;1;25.05.1984;27,39999962
810;1;26.05.1984;22,29999924
811;1;27.05.1984;22,10000038
812;1;28.05.1984;21,60000038
813;1;29.05.1984;22
814;1;30.05.1984;25,10000038
815;1;31.05.1984;26,79999924
816;1;01.06.1984;25,79999924
817;1;01.06.1984;25,79999924
818;1;02.06.1984;20,39999962
819;1;03.06.1984;26
820;1;04.06.1984;30,10000038
821;1;05.06.1984;22,79999924
822;1;06.06.1984;18,89999962
823;1;07.06.1984;29,20000076
824;1;08.06.1984;12,10000038
825;1;09.06.1984;11,69999981
826;1;10.06.1984;12,19999981
827;1;11.06.1984;12,69999981
828;1;12.06.1984;14,69999981
829;1;13.06.1984;20,60000038
830;1;14.06.1984;18,39999962
831;1;14.06.1984;18,39999962
832;1;15.06.1984;18,5
833;1;16.06.1984;20,10000038
834;1;17.06.1984;20,5
835;1;18.06.1984;25,79999924
836;1;19.06.1984;25
837;1;20.06.1984;17
838;1;21.06.1984;20,89999962
839;1;22.06.1984;26,70000076
840;1;23.06.1984;22,39999962
841;1;24.06.1984;20,5
842;1;25.06.1984;24,70000076
843;1;26.06.1984;18,39999962
844;1;27.06.1984;19,89999962
845;1;28.06.1984;15,69999981
846;1;29.06.1984;14,60000038
